hispanic-american	identity	1.36517241379	0.574239754861	-1.78351133773	1.902129918	-1.65840239043	0.1	0.1	0.1	0.1	0.1	0.31	3.05774513436	0.0708106085047	-0.598793681196	-1.42848855128	0.1	0.1	0.1	0.1	0.1	0.653448275862	1.19159955418	-0.971092769815	4.04012299794	-0.984562245006	0.1	0.1	0.1	0.1	0.1	50.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0
nurse	identity	2.26533333333	-3.73427208281	-2.68799212482	-1.87444960215	-2.15517932064	0.1	0.1	0.1	0.1	0.1	1.2232	0.396661701397	2.06848151516	2.33393459969	2.05976238122	0.1	0.1	0.1	0.1	0.1	0.269866666667	-3.66490436645	-0.241585929049	-2.95562527187	2.86818566737	0.1	0.1	0.1	0.1	0.1	50.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0
protégé	identity	1.42163265306	-3.64083898984	-1.57711609685	-1.9650068766	-3.03483787547	0.1	0.1	0.1	0.1	0.1	0.61306122449	-1.02737280721	2.51420090355	3.71049403815	-3.44340808408	0.1	0.1	0.1	0.1	0.1	0.575102040816	-3.43203141512	-1.71163603489	-1.20556079321	-3.23068495593	0.1	0.1	0.1	0.1	0.1	50.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0
hero	identity	2.83108108108	3.51000391506	3.51538833532	2.12936839248	-4.06297510372	0.1	0.1	0.1	0.1	0.1	2.57810810811	-4.18808700877	-2.98170994538	1.28328392307	-4.22315759286	0.1	0.1	0.1	0.1	0.1	2.21972972973	0.76178100296	1.8996952179	1.88206656881	2.97850969412	0.1	0.1	0.1	0.1	0.1	50.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0
reporter	identity	-0.986894534242	-3.20362220271	2.47459117767	-3.07030510314	-3.28249865944	0.1	0.1	0.1	0.1	0.1	-1.03100768075	4.18199956424	-2.7047144288	1.00540267737	-1.01201573321	0.1	0.1	0.1	0.1	0.1	0.582376203363	-3.54767868886	-0.592010818165	2.80259523869	1.83291143173	0.1	0.1	0.1	0.1	0.1	10.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0
handyman	identity	1.713125	3.00597460944	-1.02401559324	3.62807970289	-2.24680611439	0.1	0.1	0.1	0.1	0.1	1.0684375	-4.06130459087	2.27280501174	4.28019720323	1.15966943288	0.1	0.1	0.1	0.1	0.1	0.54125	-2.55893445746	-2.15462054463	4.1159208723	3.61384155079	0.1	0.1	0.1	0.1	0.1	50.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0
bachelor	identity	1.11454545455	-1.84629141972	-1.02938038448	-2.37841620451	0.817913045623	0.1	0.1	0.1	0.1	0.1	1.14181818182	-0.522726339232	0.177301984854	0.383605060803	3.73517783704	0.1	0.1	0.1	0.1	0.1	1.90303030303	2.83079817869	-0.43435048968	2.38620782507	2.30459385586	0.1	0.1	0.1	0.1	0.1	50.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0
china	identity	0.132809262008	-2.71674323104	1.13518612601	1.625382963	1.41374293226	0.1	0.1	0.1	0.1	0.1	0.68764797249	-2.71913458596	1.1617831941	2.23137385881	1.85622920669	0.1	0.1	0.1	0.1	0.1	0.77886535367	-2.82719663679	1.80427038993	-2.8657537032	-1.4298585834	0.1	0.1	0.1	0.1	0.1	10.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0
iraq	identity	-0.296723067804	2.51646761437	-4.20919917702	1.2361770257	-1.09235269668	0.1	0.1	0.1	0.1	0.1	0.534412465748	2.36722267339	-4.15672293762	3.16035616782	-3.45864485599	0.1	0.1	0.1	0.1	0.1	0.529668810826	-2.29624237596	-0.714451662543	0.611963795813	0.370764600554	0.1	0.1	0.1	0.1	0.1	10.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0
miser	identity	-0.78	-3.23798478154	3.03775928134	-2.06591996017	-0.825570463636	0.1	0.1	0.1	0.1	0.1	-0.322083333333	-3.3170399423	2.082943707	0.184646523455	-0.260310616147	0.1	0.1	0.1	0.1	0.1	-0.482916666667	1.72589043417	-1.00436660557	1.93486643206	3.96671368051	0.1	0.1	0.1	0.1	0.1	50.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0
